abstract_id,model,num_sentences,num_sections,sections_present,hypothesis_length,fa_baseline_lp,fa_top_section,sh_top_section,top_section_agree,fa_time_s,sh_time_s,sh_forward_passes,fa_background,sh_background,words_background,fa_objective,sh_objective,words_objective,fa_method,sh_method,words_method,fa_result,sh_result,words_result,fa_other,sh_other,words_other
train_1279,llama8b,5,2,"background,other",67,-28.421875,background,background,True,0.105,0.137,4,67.578125,69.0425,50,,,0,,,0,,,0,0.859375,2.723125,97
train_1280,llama8b,10,4,"background,method,objective,other",68,-37.5625,background,background,True,0.263,0.694,16,6.4375,19.1903125,81,4.90625,12.7828125,141,3.46875,17.0696875,20,,,0,-0.78125,-0.7928125,62
train_1281,llama8b,7,4,"background,method,objective,other",68,-30.296875,background,background,True,0.185,0.554,16,77.453125,78.97625,62,0.25,2.15,52,1.296875,8.1390625,10,,,0,2.546875,8.9378125,43
train_1282,llama8b,9,3,"background,objective,other",56,-17.109375,objective,objective,True,0.154,0.288,8,1.5,10.6825,52,73.390625,87.85703125,70,,,0,,,0,25.078125,30.47609375,57
train_1283,llama8b,8,2,"background,objective",67,-24.796875,objective,objective,True,0.108,0.14,4,4.125,14.0525,76,51.015625,63.650625,98,,,0,,,0,,,0
train_1284,llama8b,9,4,"background,method,objective,other",69,-31.328125,method,method,True,0.256,0.68,16,3.171875,3.90390625,84,19.953125,26.305,134,50.484375,58.82609375,31,,,0,8.515625,9.886875,58
train_1285,llama8b,7,4,"background,method,objective,other",67,-23.9375,other,other,True,0.189,0.558,16,3.453125,14.12328125,25,1.0625,-0.84921875,23,27.625,35.065625,31,,,0,34.71875,61.3478125,82
train_1286,llama8b,6,4,"background,method,objective,other",68,-37.03125,other,method,False,0.184,0.551,16,0.4375,5.644375,48,12.71875,20.629375,67,17.375,28.2946875,10,,,0,23.1875,23.0253125,40
train_1287,llama8b,5,4,"background,method,objective,other",64,-41.375,background,background,True,0.167,0.524,16,11.78125,15.4703125,11,4.53125,12.0334375,26,0.53125,7.183125,12,,,0,0.8125,6.250625,20
train_1288,llama8b,5,4,"background,method,objective,other",68,-37.6875,background,method,False,0.17,0.529,16,12.21875,19.9184375,51,2.84375,7.19125,14,8.96875,25.04375,21,,,0,2.9375,1.6590625,21
train_1289,llama8b,8,3,"background,objective,other",67,-24.640625,objective,objective,True,0.149,0.281,8,16.453125,17.42453125,10,51.921875,47.71359375,66,,,0,,,0,44.234375,41.09625,83
train_1290,llama8b,8,4,"background,method,objective,other",65,-25.96875,other,other,True,0.194,0.569,16,22.6875,37.2721875,27,1.9375,16.79453125,44,-0.671875,1.40078125,12,,,0,61.71875,73.68875,91
train_1291,llama8b,6,3,"background,objective,other",69,-42.4375,background,background,True,0.143,0.281,8,56.0625,68.0765625,70,1.34375,9.469375,33,,,0,,,0,13.65625,22.8915625,57
train_1292,llama8b,10,4,"background,method,objective,other",64,-22.703125,background,background,True,0.218,0.612,16,99.296875,96.4628125,71,1.984375,2.41546875,20,3.625,7.21078125,27,,,0,1.65625,-0.0421875,110
train_1293,llama8b,8,4,"background,objective,other,result",71,-41.6875,objective,objective,True,0.187,0.561,16,6.625,17.0509375,103,44.6875,58.5746875,52,,,0,1.0,0.90375,8,-0.03125,1.845625,14
train_1294,llama8b,10,3,"background,objective,other",73,-40.6875,other,other,True,0.159,0.292,8,-0.6875,1.446875,38,18.3125,34.0875,69,,,0,,,0,26.0,36.965625,97
train_1295,llama8b,8,5,"background,method,objective,other,result",61,-24.671875,method,method,True,0.233,1.129,32,30.578125,42.02984375,31,1.71875,1.13109375,29,69.265625,84.95015625,55,3.125,4.34765625,2,-1.0,-0.255625,39
train_1296,llama8b,4,3,"method,objective,other",71,-25.015625,other,other,True,0.134,0.263,8,,,0,11.546875,16.83359375,26,22.828125,23.95890625,37,,,0,60.421875,66.566875,26
train_1297,llama8b,7,3,"background,objective,other",62,-23.03125,background,background,True,0.146,0.28,8,118.34375,109.27265625,51,27.21875,17.49046875,65,,,0,,,0,4.984375,4.080625,39
train_1298,llama8b,7,2,"objective,other",66,-34.5625,objective,objective,True,0.109,0.141,4,,,0,84.0,90.215,101,,,0,,,0,4.4375,12.3475,66
train_1299,llama8b,5,3,"background,objective,other",66,-35.0,background,background,True,0.137,0.267,8,42.8125,54.2834375,25,2.03125,12.0553125,37,,,0,,,0,16.59375,14.84875,38
train_1300,llama8b,10,3,"background,objective,other",60,-21.4375,objective,objective,True,0.158,0.295,8,21.59375,28.799375,75,54.625,98.7175,95,,,0,,,0,5.5625,7.670625,29
train_1301,llama8b,7,3,"background,objective,other",69,-23.125,other,other,True,0.148,0.282,8,29.78125,34.3815625,37,11.8125,33.13375,61,,,0,,,0,49.625,61.4846875,82
train_1302,llama8b,5,3,"method,objective,other",62,-25.671875,objective,objective,True,0.137,0.266,8,,,0,71.078125,61.91140625,39,13.609375,14.13546875,20,,,0,36.703125,29.40625,44
train_1303,llama8b,7,4,"background,method,objective,other",70,-23.484375,method,method,True,0.187,0.559,16,19.546875,23.33234375,76,12.109375,14.8634375,57,75.515625,83.98859375,23,,,0,1.890625,6.20625,13
train_1304,llama8b,4,3,"method,objective,other",68,-22.21875,objective,objective,True,0.136,0.264,8,,,0,50.90625,58.03390625,47,31.8125,39.1271875,20,,,0,1.640625,5.30765625,25
train_1305,llama8b,3,2,"background,other",68,-30.515625,other,other,True,0.101,0.133,4,30.484375,35.11125,80,,,0,,,0,,,0,42.296875,48.185625,32
train_1306,llama8b,4,2,"background,other",68,-39.09375,other,other,True,0.102,0.133,4,-0.5,5.0,34,,,0,,,0,,,0,101.78125,108.78125,90
train_1307,llama8b,4,2,"method,objective",70,-30.296875,objective,objective,True,0.107,0.139,4,,,0,73.640625,73.296875,99,0.15625,-0.28125,38,,,0,,,0
train_1308,llama8b,6,2,"method,objective",67,-30.453125,objective,objective,True,0.101,0.131,4,,,0,56.421875,71.288125,91,0.953125,12.63375,17,,,0,,,0
train_1309,llama8b,5,3,"background,method,objective",68,-26.78125,method,method,True,0.147,0.279,8,0.3125,4.8596875,55,13.59375,11.50125,77,75.34375,66.5453125,24,,,0,,,0
train_1310,llama8b,3,2,"background,result",68,-35.28125,result,result,True,0.099,0.129,4,29.46875,28.2725,37,,,0,,,0,40.71875,39.19625,25,,,0
train_1311,llama8b,7,5,"background,method,objective,other,result",73,-26.234375,result,result,True,0.227,1.108,32,1.8125,2.55828125,22,0.046875,9.14734375,48,5.6875,10.46484375,29,42.765625,46.87265625,14,0.34375,3.8475,61
train_1312,llama8b,5,3,"background,objective,other",70,-24.59375,objective,objective,True,0.135,0.262,8,2.640625,11.61296875,31,75.46875,83.0459375,44,,,0,,,0,2.84375,-0.75265625,14
train_1313,llama8b,5,4,"background,method,objective,other",60,-35.84375,method,method,True,0.169,0.527,16,-1.75,5.99,14,13.84375,16.1096875,36,99.28125,102.7740625,25,,,0,2.0625,6.7825,15
train_1314,llama8b,6,4,"background,method,objective,other",64,-35.40625,other,other,True,0.183,0.548,16,2.75,5.0609375,18,3.125,10.49875,27,7.9375,20.1584375,30,,,0,26.21875,27.250625,67
train_1315,llama8b,6,4,"background,method,objective,other",66,-42.5,background,background,True,0.188,0.555,16,20.40625,26.784375,16,18.03125,22.1846875,66,3.625,15.0284375,17,,,0,0.9375,14.69,48
train_1316,llama8b,8,5,"background,method,objective,other,result",61,-21.484375,background,background,True,0.239,1.136,32,55.703125,63.39796875,63,-0.6875,8.91953125,50,0.5,8.83546875,17,-1.09375,-0.1915625,7,52.703125,54.42921875,58
train_1317,llama8b,5,3,"background,other,result",68,-34.59375,other,other,True,0.136,0.265,8,27.34375,27.27375,66,,,0,,,0,2.09375,-0.1396875,4,32.59375,32.5221875,30
train_1318,llama8b,6,3,"method,objective,other",68,-30.71875,objective,objective,True,0.148,0.278,8,,,0,27.4375,39.9171875,118,24.375,30.9334375,12,,,0,20.5625,20.243125,40
train_1319,llama8b,6,4,"background,method,objective,other",69,-27.34375,other,other,True,0.173,0.535,16,2.203125,3.05359375,25,59.03125,56.69890625,69,-0.578125,2.34578125,18,,,0,69.15625,62.80796875,12
train_1320,llama8b,9,4,"background,method,objective,other",61,-22.046875,background,background,True,0.188,0.555,16,42.390625,47.075625,61,2.71875,3.3003125,48,0.1875,9.3965625,14,,,0,29.328125,34.430625,53
train_1321,llama8b,5,4,"background,method,objective,result",72,-29.875,method,method,True,0.167,0.523,16,5.28125,11.601875,33,25.59375,21.6765625,21,51.0625,56.5459375,19,1.03125,0.363125,5,,,0
train_1322,llama8b,5,4,"background,objective,other,result",65,-24.265625,objective,objective,True,0.168,0.525,16,37.953125,53.18671875,30,58.546875,79.9596875,25,,,0,1.125,-0.2721875,1,0.296875,5.48515625,5
train_1323,llama8b,9,3,"background,objective,other",68,-24.765625,objective,objective,True,0.167,0.304,8,3.25,12.1653125,84,31.015625,48.91921875,133,,,0,,,0,25.953125,25.27484375,34
train_1324,llama8b,10,4,"background,method,objective,other",64,-27.53125,other,other,True,0.203,0.582,16,2.53125,9.8184375,71,25.53125,26.9034375,40,1.109375,9.38671875,17,,,0,112.34375,107.36015625,81
train_1325,llama8b,8,4,"background,method,objective,other",71,-34.9375,method,method,True,0.2,0.585,16,2.625,8.51,52,19.71875,29.385,95,47.5,54.2028125,42,,,0,1.09375,8.8396875,16
train_1326,llama8b,7,3,"method,objective,other",67,-23.953125,other,other,True,0.145,0.277,8,,,0,24.390625,40.74703125,54,27.984375,43.67734375,46,,,0,40.984375,50.4975,51
train_1327,llama8b,7,3,"background,objective,other",65,-30.984375,background,objective,False,0.143,0.274,8,17.828125,31.32484375,33,14.296875,33.87796875,46,,,0,,,0,2.890625,11.3128125,58
train_1328,llama8b,7,3,"background,objective,other",69,-24.078125,objective,objective,True,0.158,0.294,8,32.203125,41.50078125,112,55.796875,71.99640625,101,,,0,,,0,1.765625,5.9246875,18
train_1329,llama8b,5,4,"background,method,objective,other",68,-42.71875,other,other,True,0.177,0.546,16,-0.15625,5.478125,52,-0.8125,3.4503125,16,6.34375,15.1771875,20,,,0,15.6875,16.988125,48
train_1330,llama8b,9,3,"background,objective,other",62,-17.53125,objective,objective,True,0.171,0.308,8,3.453125,50.2075,73,5.4375,61.03109375,101,,,0,,,0,4.296875,42.85515625,45
train_1331,llama8b,7,4,"background,method,objective,other",60,-22.1875,objective,objective,True,0.195,0.566,16,4.953125,8.4978125,49,27.59375,40.88671875,72,12.15625,18.87859375,12,,,0,1.53125,10.361875,28
train_1332,llama8b,6,3,"background,objective,other",68,-16.546875,objective,objective,True,0.145,0.279,8,22.265625,28.90578125,44,68.078125,79.92453125,51,,,0,,,0,21.078125,31.7478125,59
train_1333,llama8b,5,3,"background,objective,other",62,-20.953125,objective,objective,True,0.138,0.268,8,19.390625,20.62625,54,66.484375,57.0765625,51,,,0,,,0,8.0,11.0940625,23
train_1334,llama8b,3,3,"background,method,other",69,-36.71875,background,background,True,0.133,0.261,8,37.96875,41.4246875,22,,,0,11.71875,24.6759375,16,,,0,25.84375,34.305625,21
train_1335,llama8b,5,3,"background,objective,other",73,-31.390625,objective,objective,True,0.136,0.266,8,1.484375,10.92609375,26,76.546875,82.37546875,36,,,0,,,0,1.546875,4.3078125,49
train_1336,llama8b,8,2,"background,objective",69,-41.0,background,background,True,0.11,0.142,4,77.6875,86.36375,117,22.84375,33.88625,28,,,0,,,0,,,0
train_1337,llama8b,7,5,"background,method,objective,other,result",69,-20.65625,method,method,True,0.221,1.103,32,24.375,28.45359375,49,-0.375,6.65375,12,57.46875,53.83015625,39,1.359375,-0.0315625,13,46.71875,41.6878125,57
train_1338,llama8b,5,2,"background,objective",72,-38.21875,objective,objective,True,0.1,0.132,4,27.53125,29.3875,26,69.53125,71.89375,61,,,0,,,0,,,0
train_1340,llama8b,9,4,"background,method,objective,other",50,-25.9375,method,method,True,0.23,0.638,16,-0.28125,4.36265625,38,0.90625,4.15359375,42,140.0625,141.2253125,116,,,0,0.53125,-3.4290625,36
train_1341,llama8b,3,2,"method,result",71,-23.875,method,method,True,0.1,0.131,4,,,0,,,0,94.0625,95.74,50,2.1875,4.3225,14,,,0
train_1342,llama8b,4,3,"background,objective,other",63,-29.8125,objective,objective,True,0.136,0.265,8,1.0625,10.825,49,75.5625,87.569375,22,,,0,,,0,55.3125,58.293125,27
train_1343,llama8b,8,4,"background,method,objective,other",59,-20.046875,background,background,True,0.191,0.566,16,33.078125,25.1090625,61,18.328125,21.59625,61,-0.3125,-0.06,34,,,0,3.15625,11.4328125,14
train_1344,llama8b,7,4,"background,method,objective,other",65,-27.640625,background,method,False,0.178,0.544,16,28.546875,27.36734375,37,5.234375,6.01,31,19.484375,27.74515625,17,,,0,21.734375,15.924375,38
train_1345,llama8b,5,3,"background,objective,other",67,-36.0,other,other,True,0.137,0.267,8,5.71875,13.2278125,64,1.625,15.790625,29,,,0,,,0,33.5,41.5440625,28
train_1346,llama8b,8,3,"background,objective,other",67,-24.3125,objective,objective,True,0.169,0.309,8,3.28125,10.1734375,62,80.875,82.6571875,151,,,0,,,0,20.96875,20.481875,38
train_1347,llama8b,8,4,"background,objective,other,result",63,-23.5,objective,objective,True,0.191,0.565,16,-0.140625,14.71953125,61,85.375,103.77546875,97,,,0,0.03125,-1.9046875,6,-0.234375,-1.8403125,16
train_1348,llama8b,8,3,"background,objective,other",69,-22.671875,other,other,True,0.142,0.273,8,34.296875,35.75984375,73,0.828125,11.57953125,24,,,0,,,0,64.765625,67.36375,47
train_1349,llama8b,6,3,"method,objective,other",64,-24.640625,objective,objective,True,0.149,0.279,8,,,0,53.546875,62.72765625,88,5.140625,13.88296875,21,,,0,5.515625,13.68625,65
train_1350,llama8b,6,2,"background,objective",65,-29.109375,objective,objective,True,0.108,0.139,4,21.453125,45.06875,77,85.515625,115.571875,82,,,0,,,0,,,0
train_1351,llama8b,9,4,"background,objective,other,result",68,-24.625,objective,objective,True,0.22,0.618,16,-1.8125,2.24296875,56,36.84375,45.939375,134,,,0,0.515625,-0.1453125,2,35.40625,42.65046875,70
train_1352,llama8b,8,4,"background,method,objective,other",66,-23.203125,other,other,True,0.182,0.547,16,38.234375,37.08640625,42,45.109375,42.835625,38,-1.625,4.168125,21,,,0,85.734375,81.20671875,51
train_1353,llama8b,7,3,"method,objective,other",66,-24.203125,other,other,True,0.145,0.277,8,,,0,37.484375,43.62421875,70,2.640625,11.33265625,46,,,0,56.921875,59.215,50
train_1354,llama8b,7,4,"background,method,objective,other",72,-30.015625,other,other,True,0.187,0.556,16,22.234375,35.65828125,20,2.421875,19.2221875,79,0.734375,7.58546875,11,,,0,39.671875,47.6434375,38
train_1355,llama8b,7,3,"method,objective,other",67,-30.015625,objective,objective,True,0.136,0.264,8,,,0,44.921875,41.60796875,85,9.390625,14.02203125,18,,,0,40.234375,31.104375,11
train_1356,llama8b,6,4,"background,method,objective,other",70,-24.578125,background,background,True,0.171,0.538,16,42.234375,34.68171875,34,33.546875,31.8440625,23,1.65625,0.6921875,27,,,0,4.328125,5.57890625,29
train_1358,llama8b,7,3,"background,objective,other",66,-39.21875,objective,objective,True,0.147,0.281,8,4.09375,13.1828125,73,22.1875,36.4884375,62,,,0,,,0,3.6875,11.36,26
train_1359,llama8b,10,4,"background,method,objective,other",75,-28.484375,other,other,True,0.207,0.593,16,1.203125,9.48921875,81,1.890625,6.9134375,38,4.359375,19.49703125,70,,,0,80.890625,91.7409375,52
train_1360,llama8b,7,3,"background,objective,other",72,-27.9375,other,other,True,0.144,0.275,8,2.828125,9.55078125,53,22.40625,51.3378125,35,,,0,,,0,43.0625,71.04890625,66
train_1361,llama8b,10,4,"background,method,objective,other",65,-16.8125,method,method,True,0.226,0.628,16,-0.953125,-0.8671875,48,-0.671875,3.71109375,23,60.4375,64.44578125,115,,,0,42.875,49.3978125,90
train_1362,llama8b,8,3,"background,objective,other",66,-34.28125,objective,objective,True,0.151,0.284,8,3.6875,11.4303125,71,50.84375,58.3090625,117,,,0,,,0,5.34375,6.416875,17
train_1363,llama8b,7,4,"background,method,objective,other",73,-27.65625,other,other,True,0.177,0.538,16,4.71875,9.4634375,9,0.59375,0.7409375,18,3.96875,9.19625,13,,,0,75.40625,83.318125,103
train_1364,llama8b,9,3,"background,objective,other",71,-35.65625,background,background,True,0.156,0.291,8,46.96875,51.4265625,168,4.75,3.6834375,24,,,0,,,0,2.28125,9.54625,18
train_1365,llama8b,3,2,"method,other",72,-25.3125,method,method,True,0.102,0.133,4,,,0,,,0,65.5625,63.94,54,,,0,33.6875,31.6225,74
train_1366,llama8b,9,4,"background,objective,other,result",65,-39.0,objective,objective,True,0.195,0.571,16,2.4375,10.7875,53,45.125,51.0628125,97,,,0,0.15625,-1.621875,6,6.1875,15.5840625,26
train_1367,llama8b,7,3,"background,objective,other",71,-22.078125,background,background,True,0.15,0.284,8,61.109375,66.73421875,105,28.953125,37.03828125,59,,,0,,,0,13.984375,10.524375,24
train_1368,llama8b,6,3,"background,objective,other",72,-27.453125,objective,objective,True,0.137,0.265,8,13.078125,18.14890625,53,26.046875,37.36984375,52,,,0,,,0,5.828125,6.403125,16
train_1369,llama8b,8,3,"background,objective,other",72,-25.09375,other,other,True,0.146,0.278,8,1.0,5.086875,48,0.953125,0.54609375,13,,,0,,,0,60.84375,63.58578125,89
train_1370,llama8b,10,3,"background,method,objective",71,-33.46875,objective,objective,True,0.149,0.282,8,22.5,27.98375,37,31.53125,44.2478125,79,6.03125,16.1121875,64,,,0,,,0
train_1371,llama8b,6,2,"background,objective",71,-30.28125,objective,objective,True,0.105,0.137,4,13.75,22.66,44,83.34375,94.68375,79,,,0,,,0,,,0
train_1372,llama8b,9,4,"background,objective,other,result",62,-20.125,objective,objective,True,0.207,0.592,16,0.96875,5.27171875,75,52.9375,68.44046875,76,,,0,0.15625,10.5509375,17,29.0,41.236875,58
train_1373,llama8b,3,2,"objective,other",67,-23.34375,other,other,True,0.102,0.132,4,,,0,18.25,23.6125,61,,,0,,,0,28.46875,35.29375,39
train_1374,llama8b,6,4,"background,method,objective,result",66,-23.875,method,method,True,0.181,0.55,16,6.953125,19.49640625,48,11.96875,31.23,52,24.03125,38.31828125,26,0.515625,7.2053125,5,,,0
train_1375,llama8b,5,2,"background,result",67,-48.375,background,background,True,0.106,0.138,4,131.375,132.74,103,,,0,,,0,17.9375,19.01,27,,,0
train_1376,llama8b,8,3,"background,other,result",71,-29.34375,other,other,True,0.158,0.295,8,13.125,21.626875,69,,,0,,,0,4.8125,8.6025,17,49.40625,61.801875,137
train_1377,llama8b,7,4,"background,method,objective,other",70,-46.5625,method,method,True,0.201,0.579,16,4.09375,6.0671875,58,19.5625,24.53875,66,43.5,45.3228125,52,,,0,1.46875,8.25875,28
train_1378,llama8b,5,3,"background,objective,other",70,-38.28125,objective,objective,True,0.134,0.263,8,12.15625,19.4596875,41,64.65625,74.7146875,32,,,0,,,0,2.96875,4.919375,12
train_1379,llama8b,6,3,"background,objective,other",69,-27.65625,objective,objective,True,0.136,0.264,8,32.59375,33.3140625,67,43.96875,50.0903125,28,,,0,,,0,11.21875,13.876875,13
train_1380,llama8b,5,2,"background,objective",67,-20.296875,background,background,True,0.101,0.132,4,77.828125,73.0775,109,20.671875,14.625625,17,,,0,,,0,,,0
train_1381,llama8b,8,3,"background,method,other",69,-30.375,method,method,True,0.155,0.289,8,3.78125,20.8075,109,,,0,25.25,45.4459375,36,,,0,2.40625,14.9965625,51
train_1382,llama8b,7,4,"background,method,objective,other",69,-22.59375,other,other,True,0.174,0.537,16,0.359375,1.88484375,17,12.78125,32.61578125,34,9.125,25.029375,25,,,0,27.15625,43.75125,50
train_1383,llama8b,10,3,"background,objective,other",68,-30.265625,objective,objective,True,0.175,0.318,8,0.5,4.53375,75,78.484375,79.58453125,133,,,0,,,0,2.140625,1.36609375,28
train_1384,llama8b,8,4,"background,method,objective,other",66,-24.390625,objective,objective,True,0.188,0.559,16,0.515625,3.07296875,45,100.546875,101.39,90,5.890625,13.48359375,26,,,0,22.140625,10.9128125,12
train_1385,llama8b,5,3,"background,objective,result",72,-27.953125,background,background,True,0.136,0.264,8,92.609375,89.2190625,88,0.921875,5.8559375,19,,,0,1.75,-3.778125,13,,,0
train_1386,llama8b,8,3,"background,objective,other",66,-20.5,background,background,True,0.142,0.273,8,70.0625,69.49796875,54,31.625,41.31421875,32,,,0,,,0,7.890625,18.3128125,66
train_1387,llama8b,6,3,"background,objective,other",69,-43.875,other,other,True,0.137,0.266,8,1.875,7.698125,25,3.15625,10.6003125,48,,,0,,,0,69.0625,70.9515625,41
train_1388,llama8b,3,2,"background,other",73,-27.109375,background,background,True,0.098,0.128,4,35.015625,43.25875,20,,,0,,,0,,,0,25.578125,36.069375,30
train_1389,llama8b,4,3,"background,objective,other",70,-30.609375,background,background,True,0.135,0.264,8,36.203125,47.66140625,31,12.265625,25.94171875,15,,,0,,,0,2.515625,6.475,24
train_1390,llama8b,4,3,"background,method,other",66,-36.09375,method,method,True,0.135,0.265,8,0.96875,2.540625,27,,,0,65.84375,65.9575,48,,,0,4.8125,6.220625,10
train_1391,llama8b,7,3,"background,objective,other",67,-22.125,other,other,True,0.143,0.275,8,41.75,47.866875,68,4.875,9.07625,53,,,0,,,0,68.3125,66.306875,25
train_1392,llama8b,8,5,"background,method,objective,other,result",68,-41.09375,other,method,False,0.228,1.12,32,0.40625,4.175,39,15.28125,20.1515625,68,17.15625,25.2684375,18,-1.625,-1.8296875,5,20.71875,21.8284375,12
train_1393,llama8b,7,3,"background,objective,result",62,-22.6875,objective,objective,True,0.161,0.302,8,8.46875,8.3259375,57,61.25,65.1553125,127,,,0,0.71875,2.39375,23,,,0
train_1394,llama8b,7,3,"background,other,result",63,-19.53125,other,other,True,0.156,0.293,8,14.84375,14.50109375,56,,,0,,,0,0.109375,-0.16875,1,103.78125,99.76140625,104
train_1395,llama8b,8,4,"background,objective,other,result",61,-28.46875,background,background,True,0.192,0.565,16,71.65625,68.2971875,39,68.28125,61.66890625,77,,,0,1.0,1.2425,7,1.140625,6.19765625,37
train_1396,llama8b,4,3,"background,objective,other",62,-22.796875,background,background,True,0.151,0.284,8,86.390625,102.25765625,89,-0.1875,6.35796875,32,,,0,,,0,0.296875,12.2125,37
train_1397,llama8b,9,3,"background,objective,other",65,-24.75,background,objective,False,0.147,0.278,8,33.40625,65.43953125,80,27.28125,71.75734375,62,,,0,,,0,2.140625,10.678125,9
train_1398,llama8b,6,4,"background,objective,other,result",69,-23.59375,background,background,True,0.172,0.534,16,30.40625,46.39875,34,-0.078125,10.77703125,24,,,0,1.5,0.81609375,6,23.25,38.289375,41
train_1399,llama8b,8,4,"background,method,objective,other",66,-37.21875,method,method,True,0.185,0.552,16,27.53125,27.331875,74,1.4375,4.564375,40,44.09375,43.3703125,25,,,0,1.0625,-3.2353125,16
train_1400,llama8b,7,4,"background,objective,other,result",69,-26.125,objective,objective,True,0.173,0.536,16,5.15625,14.203125,54,33.28125,29.41890625,37,,,0,0.453125,0.83796875,6,14.03125,20.7275,32
train_1401,llama8b,7,4,"background,method,objective,other",70,-32.3125,objective,objective,True,0.167,0.522,16,15.8125,20.228125,9,77.8125,93.5596875,21,5.78125,7.9584375,21,,,0,-0.25,13.19125,27
train_1402,llama8b,7,5,"background,method,objective,other,result",69,-24.25,result,result,True,0.22,1.096,32,7.0,7.6759375,43,18.09375,17.3196875,15,14.96875,16.9240625,39,53.25,50.11875,17,51.125,44.3365625,33
train_1403,llama8b,5,4,"background,method,objective,result",68,-36.75,background,background,True,0.169,0.524,16,22.78125,35.8115625,10,5.90625,10.331875,21,4.34375,21.2928125,49,-1.3125,-2.12375,6,,,0
train_1404,llama8b,4,3,"background,objective,other",71,-28.015625,objective,objective,True,0.136,0.266,8,34.296875,32.236875,21,62.609375,60.2646875,58,,,0,,,0,2.8125,3.5453125,22
train_1405,llama8b,6,3,"background,objective,other",73,-32.40625,background,background,True,0.136,0.265,8,23.84375,33.289375,21,20.21875,31.444375,57,,,0,,,0,-1.1875,1.11,25
train_1406,llama8b,9,4,"background,objective,other,result",66,-19.265625,background,background,True,0.191,0.567,16,63.671875,67.68609375,82,18.328125,29.70015625,40,,,0,1.640625,3.1696875,6,3.265625,11.0534375,28
train_1407,llama8b,5,4,"background,method,objective,result",71,-39.8125,objective,objective,True,0.172,0.535,16,0.40625,4.860625,23,40.5625,57.66875,45,1.5,20.678125,38,0.71875,2.48,2,,,0
train_1408,llama8b,10,4,"background,method,objective,other",69,-31.015625,objective,objective,True,0.206,0.597,16,-0.234375,3.30859375,70,91.234375,100.0925,121,-1.03125,-1.721875,23,,,0,18.703125,26.43015625,15
train_1409,llama8b,9,4,"background,method,objective,other",62,-25.078125,background,background,True,0.197,0.584,16,48.421875,47.35796875,45,38.421875,44.63265625,100,0.125,14.2271875,19,,,0,4.328125,12.7040625,25
train_1410,llama8b,8,3,"method,objective,other",66,-29.453125,objective,objective,True,0.142,0.272,8,,,0,41.796875,39.25375,78,33.234375,35.81875,20,,,0,0.59375,2.786875,33
train_1411,llama8b,6,2,"background,objective",71,-28.921875,objective,objective,True,0.105,0.136,4,33.265625,48.71375,60,56.578125,76.239375,82,,,0,,,0,,,0
train_1412,llama8b,8,3,"background,method,objective",68,-20.515625,objective,objective,True,0.16,0.295,8,29.390625,40.40578125,19,104.484375,110.64625,146,2.171875,10.68234375,31,,,0,,,0
train_1413,llama8b,7,4,"background,method,objective,other",69,-46.5625,objective,objective,True,0.173,0.535,16,2.0,5.1103125,19,42.25,50.606875,53,1.125,9.0375,11,,,0,7.25,9.9953125,39
train_1414,llama8b,7,4,"background,method,objective,other",71,-26.59375,method,method,True,0.176,0.542,16,5.46875,6.76734375,41,15.0,23.93203125,48,31.09375,37.199375,20,,,0,2.796875,8.57,24
train_1415,llama8b,6,4,"background,method,objective,other",65,-22.484375,method,method,True,0.174,0.54,16,1.984375,8.19453125,17,4.984375,10.9284375,33,36.109375,44.44328125,24,,,0,1.015625,3.199375,54
train_1416,llama8b,10,4,"background,method,objective,other",69,-30.265625,method,method,True,0.212,0.601,16,19.265625,31.10421875,96,36.921875,41.833125,53,48.921875,67.81765625,61,,,0,2.421875,2.354375,18
train_1417,llama8b,6,4,"background,method,objective,other",68,-46.0,other,other,True,0.168,0.521,16,1.375,12.980625,21,3.0625,5.6765625,12,1.03125,10.933125,11,,,0,9.125,26.3471875,38
train_1418,llama8b,7,4,"background,method,objective,other",58,-22.859375,method,method,True,0.185,0.554,16,24.359375,33.28046875,44,31.359375,34.6684375,26,42.828125,57.47046875,69,,,0,14.140625,5.97125,12
train_1419,llama8b,3,2,"method,objective",66,-39.6875,objective,objective,True,0.097,0.128,4,,,0,70.0625,82.9875,37,-0.625,15.825,20,,,0,,,0
train_1420,llama8b,6,4,"background,method,objective,other",70,-25.234375,method,method,True,0.177,0.54,16,0.1875,5.52671875,26,3.96875,8.00296875,50,61.140625,62.10375,32,,,0,23.671875,17.8821875,29
train_1421,llama8b,5,4,"background,method,objective,other",60,-29.109375,background,background,True,0.169,0.532,16,65.078125,68.33125,35,45.078125,44.7684375,37,2.859375,2.86828125,12,,,0,1.28125,-0.70234375,9
train_1422,llama8b,5,3,"background,method,result",70,-37.53125,method,method,True,0.133,0.26,8,1.6875,5.4775,9,,,0,22.71875,28.935625,72,0.46875,3.930625,5,,,0
train_1423,llama8b,6,3,"background,objective,result",71,-24.640625,background,background,True,0.152,0.287,8,93.234375,104.97328125,146,-0.453125,16.20640625,24,,,0,0.765625,0.6796875,7,,,0
train_1424,llama8b,8,4,"background,method,objective,other",69,-21.671875,objective,objective,True,0.182,0.547,16,13.515625,8.85296875,18,38.859375,40.504375,80,4.671875,2.08921875,9,,,0,18.078125,19.1315625,32
